Are you self-employed?,Is your employer primarily a tech company/organization?,Do you have previous employers?,Have you ever sought treatment for a mental health issue from a mental health professional?,What is your age?,How many employees does your company or organization have?_100-500,How many employees does your company or organization have?_26-100,How many employees does your company or organization have?_500-1000,How many employees does your company or organization have?_6-25,How many employees does your company or organization have?_More than 1000,Does your employer provide mental health benefits as part of healthcare coverage?_No,Does your employer provide mental health benefits as part of healthcare coverage?_Not eligible for coverage / N/A,Does your employer provide mental health benefits as part of healthcare coverage?_Yes,Do you know the options for mental health care available under your employer-provided coverage?_No,Do you know the options for mental health care available under your employer-provided coverage?_Yes,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?_No","Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?_Yes",Does your employer offer resources to learn more about mental health concerns and options for seeking help?_No,Does your employer offer resources to learn more about mental health concerns and options for seeking help?_Yes,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?_No,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?_Yes,"If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:_Neither easy nor difficult","If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:_Somewhat difficult","If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:_Somewhat easy","If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:_Very difficult","If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:_Very easy",Do you think that discussing a mental health disorder with your employer would have negative consequences?_No,Do you think that discussing a mental health disorder with your employer would have negative consequences?_Yes,Do you think that discussing a physical health issue with your employer would have negative consequences?_No,Do you think that discussing a physical health issue with your employer would have negative consequences?_Yes,Would you feel comfortable discussing a mental health disorder with your coworkers?_No,Would you feel comfortable discussing a mental health disorder with your coworkers?_Yes,Would you feel comfortable discussing a mental health disorder with your direct supervisor(s)?_No,Would you feel comfortable discussing a mental health disorder with your direct supervisor(s)?_Yes,Do you feel that your employer takes mental health as seriously as physical health?_No,Do you feel that your employer takes mental health as seriously as physical health?_Yes,Have you heard of or observed negative consequences for co-workers who have been open about mental health issues in your workplace?_Yes,"Have your previous employers provided mental health benefits?_No, none did",Have your previous employers provided mental health benefits?_Some did,"Have your previous employers provided mental health benefits?_Yes, they all did",Were you aware of the options for mental health care provided by your previous employers?_N/A (not currently aware),"Were you aware of the options for mental health care provided by your previous employers?_No, I only became aware later","Were you aware of the options for mental health care provided by your previous employers?_Yes, I was aware of all of them",Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?_None did,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?_Some did,"Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?_Yes, they all did",Did your previous employers provide resources to learn more about mental health issues and how to seek help?_Some did,"Did your previous employers provide resources to learn more about mental health issues and how to seek help?_Yes, they all did",Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?_No,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?_Sometimes,"Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?_Yes, always",Do you think that discussing a mental health disorder with previous employers would have negative consequences?_None of them,Do you think that discussing a mental health disorder with previous employers would have negative consequences?_Some of them,"Do you think that discussing a mental health disorder with previous employers would have negative consequences?_Yes, all of them",Do you think that discussing a physical health issue with previous employers would have negative consequences?_Some of them,"Do you think that discussing a physical health issue with previous employers would have negative consequences?_Yes, all of them",Would you have been willing to discuss a mental health issue with your previous co-workers?_Some of my previous employers,"Would you have been willing to discuss a mental health issue with your previous co-workers?_Yes, at all of my previous employers","Would you have been willing to discuss a mental health issue with your direct supervisor(s)?_No, at none of my previous employers",Would you have been willing to discuss a mental health issue with your direct supervisor(s)?_Some of my previous employers,"Would you have been willing to discuss a mental health issue with your direct supervisor(s)?_Yes, at all of my previous employers",Did you feel that your previous employers took mental health as seriously as physical health?_None did,Did you feel that your previous employers took mental health as seriously as physical health?_Some did,"Did you feel that your previous employers took mental health as seriously as physical health?_Yes, they all did",Did you hear of or observe negative consequences for co-workers with mental health issues in your previous workplaces?_Some of them,"Did you hear of or observe negative consequences for co-workers with mental health issues in your previous workplaces?_Yes, all of them",Would you be willing to bring up a physical health issue with a potential employer in an interview?_No,Would you be willing to bring up a physical health issue with a potential employer in an interview?_Yes,Why or why not?_Fear of discrimination,Would you bring up a mental health issue with a potential employer in an interview?_No,Would you bring up a mental health issue with a potential employer in an interview?_Yes,Why or why not?.1_Stigma,"Do you feel that being identified as a person with a mental health issue would hurt your career?_No, I don't think it would","Do you feel that being identified as a person with a mental health issue would hurt your career?_No, it has not","Do you feel that being identified as a person with a mental health issue would hurt your career?_Yes, I think it would","Do you feel that being identified as a person with a mental health issue would hurt your career?_Yes, it has","Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?_No, I don't think they would","Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?_No, they do not","Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?_Yes, I think they would","Do you think that team members/co-workers would view you more negatively if they knew you suffered from a mental health issue?_Yes, they do",How willing would you be to share with friends and family that you have a mental illness?_Not applicable to me (I do not have a mental illness),How willing would you be to share with friends and family that you have a mental illness?_Not open at all,How willing would you be to share with friends and family that you have a mental illness?_Somewhat not open,How willing would you be to share with friends and family that you have a mental illness?_Somewhat open,How willing would you be to share with friends and family that you have a mental illness?_Very open,Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?_No,"Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?_Yes, I experienced","Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?_Yes, I observed",Do you have a family history of mental illness?_No,Do you have a family history of mental illness?_Yes,Have you had a mental health disorder in the past?_No,Have you had a mental health disorder in the past?_Yes,Do you currently have a mental health disorder?_No,Do you currently have a mental health disorder?_Yes,Have you been diagnosed with a mental health condition by a medical professional?_Yes,"If you have a mental health issue, do you feel that it interferes with your work when being treated effectively?_Not applicable to me","If you have a mental health issue, do you feel that it interferes with your work when being treated effectively?_Often","If you have a mental health issue, do you feel that it interferes with your work when being treated effectively?_Rarely","If you have a mental health issue, do you feel that it interferes with your work when being treated effectively?_Sometimes","If you have a mental health issue, do you feel that it interferes with your work when NOT being treated effectively?_Not applicable to me","If you have a mental health issue, do you feel that it interferes with your work when NOT being treated effectively?_Often","If you have a mental health issue, do you feel that it interferes with your work when NOT being treated effectively?_Rarely","If you have a mental health issue, do you feel that it interferes with your work when NOT being treated effectively?_Sometimes",What is your gender?_F,What is your gender?_Female,What is your gender?_M,What is your gender?_Male,What is your gender?_f,What is your gender?_female,What is your gender?_m,What is your gender?_male,What country do you live in?_Australia,What country do you live in?_Canada,What country do you live in?_France,What country do you live in?_Germany,What country do you live in?_Ireland,What country do you live in?_Netherlands,What country do you live in?_Sweden,What country do you live in?_United Kingdom,What country do you live in?_United States of America,What US state or territory do you live in?_California,What US state or territory do you live in?_Colorado,What US state or territory do you live in?_Florida,What US state or territory do you live in?_Illinois,What US state or territory do you live in?_Indiana,What US state or territory do you live in?_Maryland,What US state or territory do you live in?_Massachusetts,What US state or territory do you live in?_Michigan,What US state or territory do you live in?_Minnesota,What US state or territory do you live in?_New York,What US state or territory do you live in?_North Carolina,What US state or territory do you live in?_Ohio,What US state or territory do you live in?_Oregon,What US state or territory do you live in?_Pennsylvania,What US state or territory do you live in?_Tennessee,What US state or territory do you live in?_Texas,What US state or territory do you live in?_Virginia,What US state or territory do you live in?_Washington,What country do you work in?_Australia,What country do you work in?_Canada,What country do you work in?_Germany,What country do you work in?_Ireland,What country do you work in?_Netherlands,What country do you work in?_Sweden,What country do you work in?_United Kingdom,What country do you work in?_United States of America,What US state or territory do you work in?_California,What US state or territory do you work in?_Colorado,What US state or territory do you work in?_Florida,What US state or territory do you work in?_Illinois,What US state or territory do you work in?_Indiana,What US state or territory do you work in?_Massachusetts,What US state or territory do you work in?_Michigan,What US state or territory do you work in?_Minnesota,What US state or territory do you work in?_New York,What US state or territory do you work in?_North Carolina,What US state or territory do you work in?_Ohio,What US state or territory do you work in?_Oregon,What US state or territory do you work in?_Pennsylvania,What US state or territory do you work in?_Tennessee,What US state or territory do you work in?_Texas,What US state or territory do you work in?_Washington,Which of the following best describes your work position?_Back-end Developer|DevOps/SysAdmin,Which of the following best describes your work position?_Back-end Developer|Front-end Developer,Which of the following best describes your work position?_Designer,Which of the following best describes your work position?_Dev Evangelist/Advocate,Which of the following best describes your work position?_DevOps/SysAdmin,Which of the following best describes your work position?_DevOps/SysAdmin|Back-end Developer,Which of the following best describes your work position?_DevOps/SysAdmin|Back-end Developer|Front-end Developer,Which of the following best describes your work position?_Executive Leadership,Which of the following best describes your work position?_Front-end Developer,Which of the following best describes your work position?_Front-end Developer|Back-end Developer,Which of the following best describes your work position?_Front-end Developer|Designer,Which of the following best describes your work position?_One-person shop,Which of the following best describes your work position?_Other,Which of the following best describes your work position?_Supervisor/Team Lead,Which of the following best describes your work position?_Supervisor/Team Lead|Back-end Developer,Which of the following best describes your work position?_Supervisor/Team Lead|Back-end Developer|Front-end Developer,Which of the following best describes your work position?_Support,Do you work remotely?_Never,Do you work remotely?_Sometimes,Cluster
0.0,1.0,1.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Has Mental Health Disorder
0.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No Mental Health Disorder
0.0,1.0,1.0,1.0,38.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Has Mental Health Disorder
1.0,1.0,1.0,1.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Has Mental Health Disorder
0.0,0.0,1.0,1.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Has Mental Health Disorder
0.0,1.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Has Mental Health Disorder
0.0,1.0,1.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No Mental Health Disorder
0.0,1.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Has Mental Health Disorder
0.0,0.0,1.0,1.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Has Mental Health Disorder
1.0,1.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mental Health Disorder
